"name","area pred","max exg pred","mean exg pred","min exg pred","max exr pred","mean exr pred","min exr pred","max exgr pred","mean exgr pred","min exgr pred","Gen ","Frame","","max exg gt","mean exg gt","min exg gt","max exr gt","mean exr gt","min exr gt","max exgr gt","mean exgr gt","min exgr gt","area gt"
"video0023_frame0001_R128x128.png","0","26","-2.838134765625","-108","103","15.541564941406","0","22","-18.379699707031","-136","23","1","","26","-2.838134765625","-108","103","15.541564941406","0","22","-18.379699707031","-136","0"
"video0023_frame0002_R128x128.png","1","26","-13.135559082031","-57","110","17.926086425781","0","25","-31.061645507812","-113","23","2","","26","-13.135559082031","-57","110","17.926086425781","0","25","-31.061645507812","-113","1"
"video0023_frame0003_R128x128.png","260","57","-0.57012939453125","-48","111","21.799560546875","0","57","-22.369689941406","-125","23","3","","57","-0.57012939453125","-48","111","21.799560546875","0","57","-22.369689941406","-125","260"
"video0023_frame0004_R128x128.png","631","76","-3.7067260742188","-45","118","17.016418457031","0","76","-20.72314453125","-141","23","4","","76","-3.7067260742188","-45","118","17.016418457031","0","76","-20.72314453125","-141","631"
"video0023_frame0005_R128x128.png","1764","75","8.2626342773438","-30","108","19.111022949219","0","75","-10.848388671875","-125","23","5","","82","4.6417846679688","-40","112","18.504943847656","0","82","-13.863159179688","-131","1528"
"video0023_frame0006_R128x128.png","4715","75","17.618835449219","-26","111","16.684020996094","0","75","0.934814453125","-119","23","6","","72","14.914855957031","-34","113","15.091003417969","0","72","-0.1761474609375","-125","4375"
"video0023_frame0007_R128x128.png","6804","72","22.185363769531","-22","109","12.343872070312","0","72","9.8414916992188","-122","23","7","","85","24.892333984375","-23","116","11.524353027344","0","85","13.367980957031","-133","7935"
"video0023_frame0008_R128x128.png","10709","78","32.018798828125","-18","112","7.923583984375","0","78","24.09521484375","-128","23","8","","80","35.348449707031","-22","111","6.8046264648438","0","80","28.543823242188","-129","11811"
"video0024_frame0001_R128x128.png","14714","86","45.012390136719","-31","79","2.0834350585938","0","86","42.928955078125","-109","24","9","","86","45.012390136719","-31","79","2.0834350585938","0","86","42.928955078125","-109","14714"
"video0024_frame0002_R128x128.png","12481","104","56.295288085938","-11","93","1.3366088867188","0","104","54.958679199219","-99","24","10","","104","56.295288085938","-11","93","1.3366088867188","0","104","54.958679199219","-99","12481"
"video0024_frame0003_R128x128.png","13936","130","67.966857910156","-26","125","2.7054443359375","0","130","65.261413574219","-136","24","11","","130","67.966857910156","-26","125","2.7054443359375","0","130","65.261413574219","-136","13936"
"video0024_frame0004_R128x128.png","12501","129","77.379760742188","-13","98","1.420654296875","0","129","75.959106445312","-111","24","12","","129","77.379760742188","-13","98","1.420654296875","0","129","75.959106445312","-111","12501"
"video0024_frame0005_R128x128.png","13850","100","55.903930664062","-12","99","2.843505859375","0","100","53.060424804688","-107","24","13","","118","68.926940917969","-12","104","1.36474609375","0","118","67.562194824219","-105","12939"
"video0024_frame0006_R128x128.png","13195","112","59.61474609375","-22","101","1.0173950195312","0","112","58.597351074219","-100","24","14","","115","64.8232421875","-21","117","0.7725830078125","0","115","64.050659179688","-127","11823"
"video0024_frame0007_R128x128.png","15180","100","54.003295898438","-1","87","2.1915893554688","0","100","51.811706542969","-73","24","15","","162","65.889953613281","-11","108","0.990478515625","0","162","64.899475097656","-112","6943"
"video0024_frame0008_R128x128.png","13123","107","54.826110839844","-19","96","1.7857666015625","0","107","53.040344238281","-111","24","16","","113","57.740661621094","-19","93","0.48956298828125","0","113","57.251098632812","-108","10389"
