"name","area pred","max exg pred","mean exg pred","min exg pred","max exr pred","mean exr pred","min exr pred","max exgr pred","mean exgr pred","min exgr pred","Gen ","Frame","","max exg gt","mean exg gt","min exg gt","max exr gt","mean exr gt","min exr gt","max exgr gt","mean exgr gt","min exgr gt","area gt"
"video0038_frame0004_R128x128.png","12719","97","47.512084960938","-17","98","4.7398071289062","0","97","42.772277832031","-112","38","12","","97","47.512084960938","-17","98","4.7398071289062","0","97","42.772277832031","-112","12719"
"video0038_frame0005_R128x128.png","13393","109","52.47265625","-26","96","3.3280029296875","0","109","49.144653320312","-104","38","13","","109","56.335266113281","-22","97","3.3355712890625","0","109","52.999694824219","-105","12884"
"video0038_frame0006_R128x128.png","13073","73","36.136108398438","-25","113","2.5980834960938","0","73","33.538024902344","-126","38","14","","79","38.316528320312","-34","101","2.7367553710938","0","79","35.579772949219","-103","13299"
"video0038_frame0007_R128x128.png","13533","109","56.633850097656","-19","112","2.9949340820312","0","109","53.638916015625","-124","38","15","","109","59.165893554688","-20","94","2.642822265625","0","109","56.523071289062","-104","13539"
"video0038_frame0008_R128x128.png","13044","79","35.960144042969","-22","106","2.0848999023438","0","79","33.875244140625","-123","38","16","","78","41.360900878906","-41","105","1.9751586914062","0","78","39.3857421875","-115","13620"
"video0039_frame0001_R128x128.png","0","17","-2.8514404296875","-29","107","15.747131347656","0","9","-18.598571777344","-116","39","1","","17","-2.8514404296875","-29","107","15.747131347656","0","9","-18.598571777344","-116","0"
"video0039_frame0002_R128x128.png","0","23","-10.6552734375","-46","109","20.0478515625","0","23","-30.703125","-122","39","2","","23","-10.6552734375","-46","109","20.0478515625","0","23","-30.703125","-122","0"
"video0039_frame0003_R128x128.png","77","48","-4.2698974609375","-36","106","23.704223632812","0","48","-27.97412109375","-114","39","3","","48","-4.2698974609375","-36","106","23.704223632812","0","48","-27.97412109375","-114","77"
"video0039_frame0004_R128x128.png","457","83","-3.6703491210938","-27","114","18.912048339844","0","83","-22.582397460938","-132","39","4","","83","-3.6703491210938","-27","114","18.912048339844","0","83","-22.582397460938","-132","457"
"video0039_frame0005_R128x128.png","1132","73","5.3195190429688","-34","108","18.941101074219","0","73","-13.62158203125","-117","39","5","","72","1.7562866210938","-34","107","20.876037597656","0","72","-19.119750976562","-126","1078"
"video0039_frame0006_R128x128.png","3378","67","10.259094238281","-27","109","16.68408203125","0","67","-6.4249877929688","-124","39","6","","80","9.1897583007812","-42","115","17.861572265625","0","80","-8.6718139648438","-152","3722"
"video0039_frame0007_R128x128.png","5856","66","20.091247558594","-23","113","13.648254394531","0","66","6.4429931640625","-121","39","7","","75","17.866455078125","-36","114","13.332336425781","0","75","4.5341186523438","-132","5882"
"video0039_frame0008_R128x128.png","8922","75","26.884460449219","-24","122","9.103759765625","0","75","17.780700683594","-140","39","8","","74","25.425476074219","-24","115","8.6865844726562","0","74","16.738891601562","-136","8687"
"video0040_frame0001_R128x128.png","12123","82","36.337707519531","-35","92","4.1749267578125","0","82","32.162780761719","-119","40","9","","82","36.337707519531","-35","92","4.1749267578125","0","82","32.162780761719","-119","12123"
"video0040_frame0002_R128x128.png","12846","101","47.088439941406","-31","106","3.2550048828125","0","101","43.833435058594","-112","40","10","","101","47.088439941406","-31","106","3.2550048828125","0","101","43.833435058594","-112","12846"
"video0040_frame0003_R128x128.png","12936","111","56.266479492188","-29","119","3.8626098632812","0","111","52.403869628906","-113","40","11","","111","56.266479492188","-29","119","3.8626098632812","0","111","52.403869628906","-113","12936"
"video0040_frame0004_R128x128.png","13388","93","49.123596191406","-21","108","2.0927734375","0","93","47.030822753906","-112","40","12","","93","49.123596191406","-21","108","2.0927734375","0","93","47.030822753906","-112","13388"
"video0040_frame0005_R128x128.png","13324","94","47.964172363281","-14","84","3.446533203125","0","94","44.517639160156","-95","40","13","","94","49.999572753906","-19","89","2.4298706054688","0","94","47.569702148438","-79","13266"
"video0040_frame0006_R128x128.png","13435","82","39.146484375","-18","111","2.1993408203125","0","82","36.947143554688","-119","40","14","","86","40.581115722656","-34","106","1.991455078125","0","86","38.589660644531","-110","13253"
"video0040_frame0007_R128x128.png","13623","88","43.01025390625","-19","96","2.6982421875","0","88","40.31201171875","-113","40","15","","93","46.608459472656","-21","88","2.3192749023438","0","93","44.289184570312","-88","13255"
"video0040_frame0008_R128x128.png","11915","77","34.768676757812","-19","115","4.724609375","0","77","30.044067382812","-129","40","16","","86","38.031494140625","-26","102","3.4847412109375","0","86","34.546752929688","-108","12186"
"video0041_frame0001_R128x128.png","0","16","-2.6953125","-24","113","14.378601074219","0","16","-17.073913574219","-129","41","1","","16","-2.6953125","-24","113","14.378601074219","0","16","-17.073913574219","-129","0"
"video0041_frame0002_R128x128.png","1","29","-9.88720703125","-42","108","17.734741210938","0","29","-27.621948242188","-116","41","2","","29","-9.88720703125","-42","108","17.734741210938","0","29","-27.621948242188","-116","1"
"video0041_frame0003_R128x128.png","74","57","-0.59246826171875","-36","107","21.155517578125","0","57","-21.747985839844","-122","41","3","","57","-0.59246826171875","-36","107","21.155517578125","0","57","-21.747985839844","-122","74"
"video0041_frame0004_R128x128.png","347","67","-6.3785400390625","-39","117","18.717102050781","0","67","-25.095642089844","-151","41","4","","67","-6.3785400390625","-39","117","18.717102050781","0","67","-25.095642089844","-151","347"
"video0041_frame0005_R128x128.png","888","66","4.9328002929688","-31","112","23.761596679688","0","66","-18.828796386719","-125","41","5","","70","0.2879638671875","-32","111","20.000122070312","0","70","-19.712158203125","-133","610"
"video0041_frame0006_R128x128.png","2355","68","10.437622070312","-28","113","20.619201660156","0","68","-10.181579589844","-133","41","6","","85","5.8076171875","-35","118","19.980224609375","0","85","-14.172607421875","-153","2120"
"video0041_frame0007_R128x128.png","3907","64","14.437133789062","-28","111","17.622680664062","0","64","-3.185546875","-121","41","7","","70","10.42724609375","-20","105","17.049377441406","0","70","-6.6221313476562","-111","3653"
"video0041_frame0008_R128x128.png","6941","62","20.083740234375","-21","110","11.527770996094","0","62","8.5559692382812","-103","41","8","","73","20.699829101562","-24","109","12.346130371094","0","73","8.3536987304688","-123","6965"
"video0042_frame0001_R128x128.png","9614","79","28.692077636719","-40","111","8.2758178710938","0","79","20.416259765625","-142","42","9","","79","28.692077636719","-40","111","8.2758178710938","0","79","20.416259765625","-142","9614"
"video0042_frame0002_R128x128.png","12346","105","46.757080078125","-16","106","4.1284790039062","0","105","42.628601074219","-112","42","10","","105","46.757080078125","-16","106","4.1284790039062","0","105","42.628601074219","-112","12346"
"video0042_frame0003_R128x128.png","12983","96","42.359680175781","-33","84","3.234375","0","96","39.125305175781","-103","42","11","","96","42.359680175781","-33","84","3.234375","0","96","39.125305175781","-103","12983"
"video0042_frame0004_R128x128.png","12868","124","61.894287109375","-25","112","3.2011108398438","0","124","58.693176269531","-137","42","12","","124","61.894287109375","-25","112","3.2011108398438","0","124","58.693176269531","-137","12868"
"video0042_frame0005_R128x128.png","13218","107","53.597473144531","-16","104","4.4749145507812","0","107","49.12255859375","-110","42","13","","106","53.012329101562","-20","94","3.7867431640625","0","106","49.2255859375","-114","13206"
"video0042_frame0006_R128x128.png","13734","96","47.059753417969","-13","104","3.4212646484375","0","96","43.638488769531","-103","42","14","","100","54.653869628906","-29","117","3.5331420898438","0","100","51.120727539062","-139","13573"
"video0042_frame0007_R128x128.png","13637","104","54.451599121094","-26","98","3.1297607421875","0","104","51.321838378906","-113","42","15","","95","52.146667480469","-21","106","2.5031127929688","0","95","49.6435546875","-105","13904"
"video0042_frame0008_R128x128.png","13521","77","38.266540527344","-26","108","2.3148803710938","0","77","35.95166015625","-124","42","16","","95","44.697875976562","-18","103","2.114013671875","0","95","42.583862304688","-105","13707"
