"name","area pred","max exg pred","mean exg pred","min exg pred","max exr pred","mean exr pred","min exr pred","max exgr pred","mean exgr pred","min exgr pred","Gen","Frame","","area gt","max exg gt","mean exg gt","min exg gt","max exr gt","mean exr gt","min exr gt","max exgr gt","mean exgr gt","min exgr gt"
"video0033_frame0005_R128x128.png","1470","66","6.4650268554688","-28","108","20.300720214844","0","66","-13.835693359375","-121","33","5","","1383","74","4.0714721679688","-22","108","20.073486328125","0","74","-16.002014160156","-122"
"video0033_frame0006_R128x128.png","3433","65","12.338439941406","-27","116","18.080444335938","0","65","-5.7420043945312","-133","33","6","","3353","79","10.0712890625","-28","114","18.006713867188","0","79","-7.9354248046875","-129"
"video0033_frame0007_R128x128.png","5889","71","18.772827148438","-27","112","15.212707519531","0","71","3.5601196289062","-124","33","7","","5384","78","17.651977539062","-21","125","14.415466308594","0","78","3.2365112304688","-146"
"video0033_frame0008_R128x128.png","8069","67","24.241638183594","-21","110","9.145751953125","0","67","15.095886230469","-120","33","8","","7994","71","25.338928222656","-27","116","9.1928100585938","0","71","16.146118164062","-137"
"video0034_frame0001_R128x128.png","10510","81","30.15771484375","-17","90","7.0604248046875","0","81","23.097290039062","-102","34","9","","10510","81","30.15771484375","-17","90","7.0604248046875","0","81","23.097290039062","-102"
"video0034_frame0002_R128x128.png","10544","74","30.522216796875","-14","120","8.9119262695312","0","74","21.610290527344","-131","34","10","","10544","74","30.522216796875","-14","120","8.9119262695312","0","74","21.610290527344","-131"
"video0034_frame0003_R128x128.png","10088","80","28.234680175781","-23","107","9.77587890625","0","80","18.458801269531","-108","34","11","","10088","80","28.234680175781","-23","107","9.77587890625","0","80","18.458801269531","-108"
"video0034_frame0004_R128x128.png","8336","77","23.268249511719","-22","106","11.652770996094","0","77","11.615478515625","-112","34","12","","8336","77","23.268249511719","-22","106","11.652770996094","0","77","11.615478515625","-112"
"video0034_frame0005_R128x128.png","8012","68","24.488708496094","-19","103","8.0467529296875","0","68","16.441955566406","-108","34","13","","8149","72","25.080322265625","-15","104","9.5091552734375","0","72","15.571166992188","-106"
"video0034_frame0006_R128x128.png","9308","82","28.505798339844","-24","111","9.3155517578125","0","82","19.190246582031","-121","34","14","","8000","91","23.26708984375","-33","104","9.6505737304688","0","91","13.616516113281","-109"
"video0034_frame0007_R128x128.png","11337","75","33.847106933594","-19","119","7.0247802734375","0","75","26.822326660156","-132","34","15","","11238","80","33.32666015625","-16","109","6.74072265625","0","80","26.5859375","-113"
"video0034_frame0008_R128x128.png","12880","121","53.306640625","-20","110","5.1652221679688","0","121","48.141418457031","-115","34","16","","14038","88","42.772094726562","-19","101","3.765869140625","0","88","39.006225585938","-104"
"video0035_frame0001_R128x128.png","0","23","-1.8284912109375","-74","109","15.022521972656","0","23","-16.851013183594","-116","35","1","","0","23","-1.8284912109375","-74","109","15.022521972656","0","23","-16.851013183594","-116"
"video0035_frame0002_R128x128.png","0","22","-11.7998046875","-33","110","17.588012695312","0","18","-29.387817382812","-126","35","2","","0","22","-11.7998046875","-33","110","17.588012695312","0","18","-29.387817382812","-126"
"video0035_frame0003_R128x128.png","120","53","-1.7881469726562","-41","104","21.858642578125","0","53","-23.646789550781","-118","35","3","","120","53","-1.7881469726562","-41","104","21.858642578125","0","53","-23.646789550781","-118"
"video0035_frame0004_R128x128.png","508","68","-1.9522094726562","-31","118","18.645568847656","0","68","-20.597778320312","-137","35","4","","508","68","-1.9522094726562","-31","118","18.645568847656","0","68","-20.597778320312","-137"
"video0035_frame0005_R128x128.png","1107","67","5.5951538085938","-26","106","20.73974609375","0","67","-15.144592285156","-121","35","5","","1182","72","3.6043090820312","-27","109","20.657897949219","0","72","-17.053588867188","-131"
"video0035_frame0006_R128x128.png","3908","65","14.233154296875","-33","119","18.455139160156","0","65","-4.2219848632812","-134","35","6","","3602","81","11.114013671875","-29","107","17.959533691406","0","81","-6.8455200195312","-135"
"video0035_frame0007_R128x128.png","5532","71","17.806579589844","-22","107","14.369812011719","0","71","3.436767578125","-116","35","7","","4891","69","15.516418457031","-21","104","14.118286132812","0","69","1.3981323242188","-117"
"video0035_frame0008_R128x128.png","7886","65","23.578735351562","-23","112","11.826416015625","0","65","11.752319335938","-119","35","8","","6757","66","20.925354003906","-28","111","11.390502929688","0","66","9.5348510742188","-129"
"video0036_frame0001_R128x128.png","8138","67","23.347534179688","-42","88","10.447204589844","0","67","12.900329589844","-108","36","9","","8138","67","23.347534179688","-42","88","10.447204589844","0","67","12.900329589844","-108"
"video0036_frame0002_R128x128.png","6708","69","20.981018066406","-22","107","13.679626464844","0","69","7.3013916015625","-111","36","10","","6708","69","20.981018066406","-22","107","13.679626464844","0","69","7.3013916015625","-111"
"video0036_frame0003_R128x128.png","4157","68","14.185668945312","-36","94","14.289489746094","0","68","-0.10382080078125","-106","36","11","","4157","68","14.185668945312","-36","94","14.289489746094","0","68","-0.10382080078125","-106"
"video0036_frame0004_R128x128.png","2968","68","13.317687988281","-24","113","15.594299316406","0","68","-2.276611328125","-117","36","12","","2968","68","13.317687988281","-24","113","15.594299316406","0","68","-2.276611328125","-117"
"video0036_frame0005_R128x128.png","4263","71","15.270629882812","-40","111","13.676147460938","0","71","1.594482421875","-121","36","13","","4042","69","14.626098632812","-36","108","14.537353515625","0","69","0.0887451171875","-121"
"video0036_frame0006_R128x128.png","4302","62","14.663391113281","-44","111","13.857421875","0","62","0.80596923828125","-125","36","14","","2822","61","10.75","-40","108","13.040222167969","0","61","-2.2902221679688","-116"
"video0036_frame0007_R128x128.png","9444","78","28.969604492188","-22","105","11.844116210938","0","78","17.12548828125","-116","36","15","","8561","89","26.194641113281","-22","95","10.624572753906","0","89","15.570068359375","-98"
"video0036_frame0008_R128x128.png","13356","76","37.783508300781","-18","99","3.0349731445312","0","76","34.74853515625","-114","36","16","","13449","77","37.009338378906","-14","102","2.0332641601562","0","77","34.97607421875","-97"
"video0037_frame0001_R128x128.png","0","16","-1.8248901367188","-20","106","15.163940429688","0","10","-16.988830566406","-116","37","1","","0","16","-1.8248901367188","-20","106","15.163940429688","0","10","-16.988830566406","-116"
"video0037_frame0002_R128x128.png","0","21","-8.8745727539062","-48","109","18.2578125","0","19","-27.132385253906","-124","37","2","","0","21","-8.8745727539062","-48","109","18.2578125","0","19","-27.132385253906","-124"
"video0037_frame0003_R128x128.png","39","46","-1.1558837890625","-33","112","21.437805175781","0","46","-22.593688964844","-135","37","3","","39","46","-1.1558837890625","-33","112","21.437805175781","0","46","-22.593688964844","-135"
"video0037_frame0004_R128x128.png","350","66","-3.5695190429688","-30","114","20.538818359375","0","66","-24.108337402344","-124","37","4","","350","66","-3.5695190429688","-30","114","20.538818359375","0","66","-24.108337402344","-124"
"video0037_frame0005_R128x128.png","711","68","5.3527221679688","-27","110","20.349060058594","0","68","-14.996337890625","-120","37","5","","531","80","-0.10272216796875","-37","108","21.347229003906","0","80","-21.449951171875","-126"
"video0037_frame0006_R128x128.png","2534","70","11.039306640625","-28","118","19.819641113281","0","70","-8.7803344726562","-133","37","6","","2038","78","4.166748046875","-33","113","20.864562988281","0","78","-16.697814941406","-132"
"video0037_frame0007_R128x128.png","3706","68","14.783081054688","-23","110","17.52294921875","0","68","-2.7398681640625","-112","37","7","","3215","77","10.219360351562","-24","112","18.814392089844","0","77","-8.5950317382812","-136"
"video0037_frame0008_R128x128.png","6856","70","21.4375","-25","115","13.025146484375","0","70","8.412353515625","-128","37","8","","6057","83","18.005981445312","-26","112","14.303771972656","0","83","3.7022094726562","-133"
"video0038_frame0001_R128x128.png","8966","83","28.560119628906","-42","100","10.376159667969","0","83","18.183959960938","-124","38","9","","8966","83","28.560119628906","-42","100","10.376159667969","0","83","18.183959960938","-124"
"video0038_frame0002_R128x128.png","11050","92","38.524963378906","-25","102","8.1253051757812","0","92","30.399658203125","-102","38","10","","11050","92","38.524963378906","-25","102","8.1253051757812","0","92","30.399658203125","-102"
"video0038_frame0003_R128x128.png","12240","94","41.630493164062","-36","92","5.7058715820312","0","94","35.924621582031","-94","38","11","","12240","94","41.630493164062","-36","92","5.7058715820312","0","94","35.924621582031","-94"
"video0038_frame0004_R128x128.png","12719","97","47.512084960938","-17","98","4.7398071289062","0","97","42.772277832031","-112","38","12","","12719","97","47.512084960938","-17","98","4.7398071289062","0","97","42.772277832031","-112"
"video0038_frame0005_R128x128.png","13393","109","52.47265625","-26","96","3.3280029296875","0","109","49.144653320312","-104","38","13","","12884","109","56.335266113281","-22","97","3.3355712890625","0","109","52.999694824219","-105"
"video0038_frame0006_R128x128.png","13073","73","36.136108398438","-25","113","2.5980834960938","0","73","33.538024902344","-126","38","14","","13299","79","38.316528320312","-34","101","2.7367553710938","0","79","35.579772949219","-103"
"video0038_frame0007_R128x128.png","13533","109","56.633850097656","-19","112","2.9949340820312","0","109","53.638916015625","-124","38","15","","13539","109","59.165893554688","-20","94","2.642822265625","0","109","56.523071289062","-104"
"video0038_frame0008_R128x128.png","13044","79","35.960144042969","-22","106","2.0848999023438","0","79","33.875244140625","-123","38","16","","13620","78","41.360900878906","-41","105","1.9751586914062","0","78","39.3857421875","-115"
"video0039_frame0001_R128x128.png","0","17","-2.8514404296875","-29","107","15.747131347656","0","9","-18.598571777344","-116","39","1","","0","17","-2.8514404296875","-29","107","15.747131347656","0","9","-18.598571777344","-116"
"video0039_frame0002_R128x128.png","0","23","-10.6552734375","-46","109","20.0478515625","0","23","-30.703125","-122","39","2","","0","23","-10.6552734375","-46","109","20.0478515625","0","23","-30.703125","-122"
"video0039_frame0003_R128x128.png","77","48","-4.2698974609375","-36","106","23.704223632812","0","48","-27.97412109375","-114","39","3","","77","48","-4.2698974609375","-36","106","23.704223632812","0","48","-27.97412109375","-114"
"video0039_frame0004_R128x128.png","457","83","-3.6703491210938","-27","114","18.912048339844","0","83","-22.582397460938","-132","39","4","","457","83","-3.6703491210938","-27","114","18.912048339844","0","83","-22.582397460938","-132"
"video0039_frame0005_R128x128.png","1132","73","5.3195190429688","-34","108","18.941101074219","0","73","-13.62158203125","-117","39","5","","1078","72","1.7562866210938","-34","107","20.876037597656","0","72","-19.119750976562","-126"
"video0039_frame0006_R128x128.png","3378","67","10.259094238281","-27","109","16.68408203125","0","67","-6.4249877929688","-124","39","6","","3722","80","9.1897583007812","-42","115","17.861572265625","0","80","-8.6718139648438","-152"
"video0039_frame0007_R128x128.png","5856","66","20.091247558594","-23","113","13.648254394531","0","66","6.4429931640625","-121","39","7","","5882","75","17.866455078125","-36","114","13.332336425781","0","75","4.5341186523438","-132"
"video0039_frame0008_R128x128.png","8922","75","26.884460449219","-24","122","9.103759765625","0","75","17.780700683594","-140","39","8","","8687","74","25.425476074219","-24","115","8.6865844726562","0","74","16.738891601562","-136"
"video0040_frame0001_R128x128.png","12123","82","36.337707519531","-35","92","4.1749267578125","0","82","32.162780761719","-119","40","9","","12123","82","36.337707519531","-35","92","4.1749267578125","0","82","32.162780761719","-119"
"video0040_frame0002_R128x128.png","12846","101","47.088439941406","-31","106","3.2550048828125","0","101","43.833435058594","-112","40","10","","12846","101","47.088439941406","-31","106","3.2550048828125","0","101","43.833435058594","-112"
"video0040_frame0003_R128x128.png","12936","111","56.266479492188","-29","119","3.8626098632812","0","111","52.403869628906","-113","40","11","","12936","111","56.266479492188","-29","119","3.8626098632812","0","111","52.403869628906","-113"
"video0040_frame0004_R128x128.png","13388","93","49.123596191406","-21","108","2.0927734375","0","93","47.030822753906","-112","40","12","","13388","93","49.123596191406","-21","108","2.0927734375","0","93","47.030822753906","-112"
"video0040_frame0005_R128x128.png","13324","94","47.964172363281","-14","84","3.446533203125","0","94","44.517639160156","-95","40","13","","13266","94","49.999572753906","-19","89","2.4298706054688","0","94","47.569702148438","-79"
"video0040_frame0006_R128x128.png","13435","82","39.146484375","-18","111","2.1993408203125","0","82","36.947143554688","-119","40","14","","13253","86","40.581115722656","-34","106","1.991455078125","0","86","38.589660644531","-110"
"video0040_frame0007_R128x128.png","13623","88","43.01025390625","-19","96","2.6982421875","0","88","40.31201171875","-113","40","15","","13255","93","46.608459472656","-21","88","2.3192749023438","0","93","44.289184570312","-88"
"video0040_frame0008_R128x128.png","11915","77","34.768676757812","-19","115","4.724609375","0","77","30.044067382812","-129","40","16","","12186","86","38.031494140625","-26","102","3.4847412109375","0","86","34.546752929688","-108"
"video0041_frame0001_R128x128.png","0","16","-2.6953125","-24","113","14.378601074219","0","16","-17.073913574219","-129","41","1","","0","16","-2.6953125","-24","113","14.378601074219","0","16","-17.073913574219","-129"
"video0041_frame0002_R128x128.png","1","29","-9.88720703125","-42","108","17.734741210938","0","29","-27.621948242188","-116","41","2","","1","29","-9.88720703125","-42","108","17.734741210938","0","29","-27.621948242188","-116"
"video0041_frame0003_R128x128.png","74","57","-0.59246826171875","-36","107","21.155517578125","0","57","-21.747985839844","-122","41","3","","74","57","-0.59246826171875","-36","107","21.155517578125","0","57","-21.747985839844","-122"
"video0041_frame0004_R128x128.png","347","67","-6.3785400390625","-39","117","18.717102050781","0","67","-25.095642089844","-151","41","4","","347","67","-6.3785400390625","-39","117","18.717102050781","0","67","-25.095642089844","-151"
"video0041_frame0005_R128x128.png","888","66","4.9328002929688","-31","112","23.761596679688","0","66","-18.828796386719","-125","41","5","","610","70","0.2879638671875","-32","111","20.000122070312","0","70","-19.712158203125","-133"
"video0041_frame0006_R128x128.png","2355","68","10.437622070312","-28","113","20.619201660156","0","68","-10.181579589844","-133","41","6","","2120","85","5.8076171875","-35","118","19.980224609375","0","85","-14.172607421875","-153"
"video0041_frame0007_R128x128.png","3907","64","14.437133789062","-28","111","17.622680664062","0","64","-3.185546875","-121","41","7","","3653","70","10.42724609375","-20","105","17.049377441406","0","70","-6.6221313476562","-111"
"video0041_frame0008_R128x128.png","6941","62","20.083740234375","-21","110","11.527770996094","0","62","8.5559692382812","-103","41","8","","6965","73","20.699829101562","-24","109","12.346130371094","0","73","8.3536987304688","-123"
"video0042_frame0001_R128x128.png","9614","79","28.692077636719","-40","111","8.2758178710938","0","79","20.416259765625","-142","42","9","","9614","79","28.692077636719","-40","111","8.2758178710938","0","79","20.416259765625","-142"
"video0042_frame0002_R128x128.png","12346","105","46.757080078125","-16","106","4.1284790039062","0","105","42.628601074219","-112","42","10","","12346","105","46.757080078125","-16","106","4.1284790039062","0","105","42.628601074219","-112"
"video0042_frame0003_R128x128.png","12983","96","42.359680175781","-33","84","3.234375","0","96","39.125305175781","-103","42","11","","12983","96","42.359680175781","-33","84","3.234375","0","96","39.125305175781","-103"
"video0042_frame0004_R128x128.png","12868","124","61.894287109375","-25","112","3.2011108398438","0","124","58.693176269531","-137","42","12","","12868","124","61.894287109375","-25","112","3.2011108398438","0","124","58.693176269531","-137"
"video0042_frame0005_R128x128.png","13218","107","53.597473144531","-16","104","4.4749145507812","0","107","49.12255859375","-110","42","13","","13206","106","53.012329101562","-20","94","3.7867431640625","0","106","49.2255859375","-114"
"video0042_frame0006_R128x128.png","13734","96","47.059753417969","-13","104","3.4212646484375","0","96","43.638488769531","-103","42","14","","13573","100","54.653869628906","-29","117","3.5331420898438","0","100","51.120727539062","-139"
"video0042_frame0007_R128x128.png","13637","104","54.451599121094","-26","98","3.1297607421875","0","104","51.321838378906","-113","42","15","","13904","95","52.146667480469","-21","106","2.5031127929688","0","95","49.6435546875","-105"
"video0042_frame0008_R128x128.png","13521","77","38.266540527344","-26","108","2.3148803710938","0","77","35.95166015625","-124","42","16","","13707","95","44.697875976562","-18","103","2.114013671875","0","95","42.583862304688","-105"
"video0043_frame0001_R128x128.png","0","19","-1.9190063476562","-34","108","13.143188476562","0","10","-15.062194824219","-113","43","1","","0","19","-1.9190063476562","-34","108","13.143188476562","0","10","-15.062194824219","-113"
"video0043_frame0002_R128x128.png","16","46","-14.9736328125","-45","112","24.864135742188","0","46","-39.837768554688","-133","43","2","","16","46","-14.9736328125","-45","112","24.864135742188","0","46","-39.837768554688","-133"
"video0043_frame0003_R128x128.png","177","53","-4.1940307617188","-34","110","20.696105957031","0","53","-24.89013671875","-133","43","3","","177","53","-4.1940307617188","-34","110","20.696105957031","0","53","-24.89013671875","-133"
"video0043_frame0004_R128x128.png","634","79","-3.4113159179688","-31","117","17.889038085938","0","79","-21.300354003906","-133","43","4","","634","79","-3.4113159179688","-31","117","17.889038085938","0","79","-21.300354003906","-133"
"video0043_frame0005_R128x128.png","1239","67","6.1934814453125","-25","105","18.199645996094","0","67","-12.006164550781","-118","43","5","","1262","69","2.4893798828125","-23","115","16.978576660156","0","69","-14.489196777344","-134"
"video0043_frame0006_R128x128.png","4227","72","14.049133300781","-25","106","15.575439453125","0","72","-1.5263061523438","-128","43","6","","4483","88","12.077758789062","-30","112","16.422607421875","0","88","-4.3448486328125","-135"
"video0043_frame0007_R128x128.png","6425","69","20.232360839844","-22","110","12.331237792969","0","69","7.901123046875","-123","43","7","","6772","80","19.760314941406","-36","107","11.973327636719","0","80","7.7869873046875","-115"
"video0043_frame0008_R128x128.png","10882","74","32.166809082031","-20","116","6.7493286132812","0","74","25.41748046875","-127","43","8","","10755","80","33.190734863281","-25","109","6.9955444335938","0","80","26.195190429688","-122"
"video0044_frame0001_R128x128.png","13055","91","42.795593261719","-33","88","2.722900390625","0","91","40.072692871094","-114","44","9","","13055","91","42.795593261719","-33","88","2.722900390625","0","91","40.072692871094","-114"
"video0044_frame0002_R128x128.png","13571","100","56.840576171875","-32","98","1.5729370117188","0","100","55.267639160156","-125","44","10","","13571","100","56.840576171875","-32","98","1.5729370117188","0","100","55.267639160156","-125"
"video0044_frame0003_R128x128.png","12732","96","54.88623046875","-21","108","0.69976806640625","0","96","54.186462402344","-115","44","11","","12732","96","54.88623046875","-21","108","0.69976806640625","0","96","54.186462402344","-115"
"video0044_frame0004_R128x128.png","12736","132","75.256225585938","-19","105","1.1654663085938","0","132","74.090759277344","-113","44","12","","12736","132","75.256225585938","-19","105","1.1654663085938","0","132","74.090759277344","-113"
"video0044_frame0005_R128x128.png","13130","99","56.44580078125","-18","116","1.0489501953125","0","99","55.396850585938","-134","44","13","","13007","99","59.866821289062","-14","99","0.61883544921875","0","99","59.247985839844","-97"
"video0044_frame0006_R128x128.png","14804","82","45.886474609375","-18","110","0.96160888671875","0","82","44.924865722656","-117","44","14","","13701","82","46.962951660156","-17","105","0.7113037109375","0","82","46.251647949219","-108"
"video0044_frame0007_R128x128.png","14454","88","51.094787597656","-18","104","1.291748046875","0","88","49.803039550781","-122","44","15","","13584","89","51.088684082031","-15","96","1.23583984375","0","89","49.852844238281","-92"
"video0044_frame0008_R128x128.png","12530","81","35.044799804688","-26","111","2.617919921875","0","81","32.426879882812","-112","44","16","","12753","87","35.536376953125","-31","115","2.1445922851562","0","87","33.391784667969","-126"
"video0045_frame0001_R128x128.png","0","26","-4.7445678710938","-21","108","12.226623535156","0","22","-16.97119140625","-101","45","1","","0","26","-4.7445678710938","-21","108","12.226623535156","0","22","-16.97119140625","-101"
"video0045_frame0002_R128x128.png","45","43","-12.416625976562","-46","112","22.52587890625","0","43","-34.942504882812","-144","45","2","","45","43","-12.416625976562","-46","112","22.52587890625","0","43","-34.942504882812","-144"
"video0045_frame0003_R128x128.png","183","58","-2.5947265625","-34","106","19.836853027344","0","58","-22.431579589844","-123","45","3","","183","58","-2.5947265625","-34","106","19.836853027344","0","58","-22.431579589844","-123"
"video0045_frame0004_R128x128.png","593","68","-5.2540283203125","-39","114","18.012023925781","0","68","-23.266052246094","-135","45","4","","593","68","-5.2540283203125","-39","114","18.012023925781","0","68","-23.266052246094","-135"
"video0045_frame0005_R128x128.png","1463","68","7.00244140625","-33","109","19.00830078125","0","68","-12.005859375","-121","45","5","","1455","78","4.5025024414062","-26","115","17.305725097656","0","78","-12.80322265625","-140"
"video0045_frame0006_R128x128.png","4638","77","15.225952148438","-27","108","15.753784179688","0","77","-0.52783203125","-126","45","6","","4556","83","13.320373535156","-32","115","15.146545410156","0","83","-1.826171875","-134"
"video0045_frame0007_R128x128.png","6726","63","20.30908203125","-27","113","11.276123046875","0","63","9.032958984375","-113","45","7","","7111","76","21.6875","-24","109","11.599853515625","0","76","10.087646484375","-118"
"video0045_frame0008_R128x128.png","10834","78","31.505920410156","-24","116","6.3192138671875","0","78","25.186706542969","-133","45","8","","10529","79","32.133117675781","-21","113","6.7376098632812","0","79","25.3955078125","-129"
"video0046_frame0001_R128x128.png","12838","104","47.800659179688","-24","119","3.2608642578125","0","104","44.539794921875","-123","46","9","","12838","104","47.800659179688","-24","119","3.2608642578125","0","104","44.539794921875","-123"
"video0046_frame0002_R128x128.png","13651","100","51.2939453125","-15","98","2.276123046875","0","100","49.017822265625","-99","46","10","","13651","100","51.2939453125","-15","98","2.276123046875","0","100","49.017822265625","-99"
"video0046_frame0003_R128x128.png","12755","126","60.295349121094","-29","95","1.8157958984375","0","126","58.479553222656","-105","46","11","","12755","126","60.295349121094","-29","95","1.8157958984375","0","126","58.479553222656","-105"
"video0046_frame0004_R128x128.png","14335","104","53.849426269531","-31","89","2.6998901367188","0","104","51.149536132812","-101","46","12","","14335","104","53.849426269531","-31","89","2.6998901367188","0","104","51.149536132812","-101"
"video0046_frame0005_R128x128.png","12996","121","69.445495605469","-2","74","1.0095825195312","0","121","68.435913085938","-49","46","13","","11420","124","74.788757324219","-14","85","0.82421875","0","124","73.964538574219","-99"
"video0046_frame0006_R128x128.png","13305","94","50.700317382812","-20","107","2.5728149414062","0","94","48.127502441406","-111","46","14","","14120","99","51.242370605469","-21","109","2.4420166015625","0","99","48.800354003906","-103"
"video0046_frame0007_R128x128.png","14048","102","53.789367675781","-21","117","2.219482421875","0","102","51.569885253906","-116","46","15","","13392","96","54.2890625","-18","115","2.0039672851562","0","96","52.285095214844","-112"
"video0046_frame0008_R128x128.png","11965","107","45.471862792969","-23","102","6.1082763671875","0","107","39.363586425781","-112","46","16","","12198","110","42.063720703125","-68","135","6.1249389648438","0","110","35.938781738281","-158"
"video0047_frame0001_R128x128.png","0","13","-6.1365966796875","-32","108","14.039611816406","0","10","-20.176208496094","-116","47","1","","0","13","-6.1365966796875","-32","108","14.039611816406","0","10","-20.176208496094","-116"
"video0047_frame0002_R128x128.png","15","35","-14.43505859375","-39","110","21.73193359375","0","35","-36.1669921875","-126","47","2","","15","35","-14.43505859375","-39","110","21.73193359375","0","35","-36.1669921875","-126"
"video0047_frame0003_R128x128.png","203","50","-2.582275390625","-36","106","20.16064453125","0","50","-22.742919921875","-117","47","3","","203","50","-2.582275390625","-36","106","20.16064453125","0","50","-22.742919921875","-117"
"video0047_frame0004_R128x128.png","628","84","-4.829833984375","-30","112","17.513916015625","0","84","-22.34375","-125","47","4","","628","84","-4.829833984375","-30","112","17.513916015625","0","84","-22.34375","-125"
"video0047_frame0005_R128x128.png","1362","65","5.9553833007812","-32","110","20.6201171875","0","65","-14.664733886719","-127","47","5","","1424","87","2.87060546875","-29","110","18.608154296875","0","87","-15.737548828125","-135"
"video0047_frame0006_R128x128.png","4197","66","13.063903808594","-23","103","16.748107910156","0","66","-3.6842041015625","-122","47","6","","4186","87","12.16552734375","-49","117","16.309448242188","0","87","-4.1439208984375","-125"
"video0047_frame0007_R128x128.png","6402","71","20.495056152344","-27","110","12.478942871094","0","71","8.01611328125","-119","47","7","","6520","81","20.361999511719","-34","105","11.880432128906","0","81","8.4815673828125","-115"
"video0047_frame0008_R128x128.png","10376","74","30.987426757812","-23","110","7.3889770507812","0","74","23.598449707031","-122","47","8","","10084","85","30.833251953125","-40","121","7.2396850585938","0","85","23.593566894531","-137"
"video0048_frame0001_R128x128.png","10474","66","29.414978027344","-49","115","5.722412109375","0","66","23.692565917969","-163","48","9","","10474","66","29.414978027344","-49","115","5.722412109375","0","66","23.692565917969","-163"
"video0048_frame0002_R128x128.png","13651","113","59.936706542969","-20","115","3.8037109375","0","113","56.132995605469","-114","48","10","","13651","113","59.936706542969","-20","115","3.8037109375","0","113","56.132995605469","-114"
"video0048_frame0003_R128x128.png","9278","128","43.830627441406","-70","152","10.177734375","0","128","33.652893066406","-190","48","11","","9278","128","43.830627441406","-70","152","10.177734375","0","128","33.652893066406","-190"
"video0048_frame0004_R128x128.png","14228","120","56.990234375","-23","91","2.9990234375","0","120","53.9912109375","-102","48","12","","14228","120","56.990234375","-23","91","2.9990234375","0","120","53.9912109375","-102"
"video0048_frame0005_R128x128.png","14557","89","47.625427246094","-22","91","1.5641479492188","0","89","46.061279296875","-102","48","13","","14239","94","55.41650390625","-29","99","1.418701171875","0","94","53.997802734375","-99"
"video0048_frame0006_R128x128.png","14176","95","48.628112792969","-36","112","3.189208984375","0","95","45.438903808594","-120","48","14","","13606","105","50.451354980469","-32","118","2.9088134765625","0","105","47.542541503906","-130"
"video0048_frame0007_R128x128.png","13828","103","51.932678222656","-29","89","3.1778564453125","0","103","48.754821777344","-111","48","15","","14120","96","49.044860839844","-26","93","2.2481689453125","0","96","46.796691894531","-94"
"video0048_frame0008_R128x128.png","13676","83","42.895690917969","-24","109","2.8883056640625","0","83","40.007385253906","-120","48","16","","13711","93","44.922424316406","-33","103","2.5855102539062","0","93","42.3369140625","-101"
"video0049_frame0001_R128x128.png","0","22","-0.28363037109375","-31","109","13.698181152344","0","18","-13.981811523438","-110","49","1","","0","22","-0.28363037109375","-31","109","13.698181152344","0","18","-13.981811523438","-110"
"video0049_frame0002_R128x128.png","9","34","-14.822021484375","-39","112","22.751281738281","0","34","-37.573303222656","-119","49","2","","9","34","-14.822021484375","-39","112","22.751281738281","0","34","-37.573303222656","-119"
"video0049_frame0003_R128x128.png","30","35","-2.5885620117188","-21","106","20.266052246094","0","35","-22.854614257812","-111","49","3","","30","35","-2.5885620117188","-21","106","20.266052246094","0","35","-22.854614257812","-111"
"video0049_frame0004_R128x128.png","254","69","-6.148193359375","-31","107","17.501892089844","0","69","-23.650085449219","-116","49","4","","254","69","-6.148193359375","-31","107","17.501892089844","0","69","-23.650085449219","-116"
"video0049_frame0005_R128x128.png","1028","75","6.4556884765625","-25","110","19.320861816406","0","75","-12.865173339844","-128","49","5","","867","78","1.35009765625","-29","107","19.695495605469","0","78","-18.345397949219","-124"
"video0049_frame0006_R128x128.png","2491","72","7.4561157226562","-29","106","16.605224609375","0","72","-9.1491088867188","-117","49","6","","2191","79","2.7265625","-30","111","16.840393066406","0","79","-14.113830566406","-123"
"video0049_frame0007_R128x128.png","3515","66","10.651123046875","-27","111","16.747314453125","0","66","-6.09619140625","-122","49","7","","3324","79","7.1309814453125","-33","109","14.979858398438","0","79","-7.848876953125","-121"
"video0049_frame0008_R128x128.png","6697","73","20.97412109375","-27","111","10.651428222656","0","73","10.322692871094","-122","49","8","","5944","81","16.336059570312","-31","111","11.632263183594","0","81","4.7037963867188","-125"
"video0050_frame0001_R128x128.png","8403","84","25.037353515625","-36","91","9.8178100585938","0","84","15.219543457031","-106","50","9","","8403","84","25.037353515625","-36","91","9.8178100585938","0","84","15.219543457031","-106"
"video0050_frame0002_R128x128.png","10354","85","33.907409667969","-25","113","6.9608154296875","0","85","26.946594238281","-123","50","10","","10354","85","33.907409667969","-25","113","6.9608154296875","0","85","26.946594238281","-123"
"video0050_frame0003_R128x128.png","9028","92","27.67724609375","-36","96","8.5292358398438","0","92","19.148010253906","-109","50","11","","9028","92","27.67724609375","-36","96","8.5292358398438","0","92","19.148010253906","-109"
"video0050_frame0004_R128x128.png","6890","84","20.085327148438","-28","108","10.515686035156","0","84","9.5696411132812","-119","50","12","","6890","84","20.085327148438","-28","108","10.515686035156","0","84","9.5696411132812","-119"
"video0050_frame0005_R128x128.png","4626","73","15.0634765625","-31","103","13.448669433594","0","73","1.6148071289062","-111","50","13","","4958","81","13.182312011719","-29","105","11.337280273438","0","81","1.8450317382812","-109"
