"name","area pred","max exg pred","mean exg pred","min exg pred","max exr pred","mean exr pred","min exr pred","max exgr pred","mean exgr pred","min exgr pred","Gen ","Frame","","max exg gt","mean exg gt","min exg gt","max exr gt","mean exr gt","min exr gt","max exgr gt","mean exgr gt","min exgr gt","area gt"
"video0003_frame0003_R128x128.png","24","38","-1.3736572265625","-25","109","20.580810546875","0","38","-21.954467773438","-119","3","3","","38","-1.3736572265625","-25","109","20.580810546875","0","38","-21.954467773438","-119","24"
"video0003_frame0004_R128x128.png","308","60","-2.2599487304688","-40","113","19.382995605469","0","60","-21.642944335938","-146","3","4","","60","-2.2599487304688","-40","113","19.382995605469","0","60","-21.642944335938","-146","308"
"video0003_frame0005_R128x128.png","959","72","6.985107421875","-28","108","20.272216796875","0","72","-13.287109375","-123","3","5","","74","3.86376953125","-39","113","18.811096191406","0","74","-14.947326660156","-152","746"
"video0003_frame0006_R128x128.png","2720","69","12.922424316406","-31","107","18.767822265625","0","69","-5.8453979492188","-118","3","6","","77","8.370361328125","-36","119","18.496032714844","0","77","-10.125671386719","-138","2399"
"video0003_frame0007_R128x128.png","4240","78","16.711730957031","-27","110","14.726257324219","0","78","1.9854736328125","-123","3","7","","70","12.63525390625","-31","117","14.17578125","0","70","-1.54052734375","-134","3782"
"video0003_frame0008_R128x128.png","7567","72","23.809204101562","-24","119","11.707580566406","0","72","12.101623535156","-133","3","8","","81","21.847290039062","-33","121","11.469299316406","0","81","10.377990722656","-140","6952"
"video0004_frame0001_R128x128.png","8755","82","28.305358886719","-32","102","5.9638671875","0","82","22.341491699219","-130","4","9","","82","28.305358886719","-32","102","5.9638671875","0","82","22.341491699219","-130","8755"
"video0004_frame0002_R128x128.png","11015","99","41.669189453125","-16","103","5.38818359375","0","99","36.281005859375","-105","4","10","","99","41.669189453125","-16","103","5.38818359375","0","99","36.281005859375","-105","11015"
"video0004_frame0003_R128x128.png","8326","81","22.960510253906","-57","144","8.9342651367188","0","81","14.026245117188","-192","4","11","","81","22.960510253906","-57","144","8.9342651367188","0","81","14.026245117188","-192","8326"
"video0004_frame0004_R128x128.png","12400","110","50.14990234375","-37","98","5.3255615234375","0","110","44.824340820312","-112","4","12","","110","50.14990234375","-37","98","5.3255615234375","0","110","44.824340820312","-112","12400"
"video0004_frame0005_R128x128.png","12728","89","46.823059082031","-39","95","5.3958740234375","0","89","41.427185058594","-118","4","13","","112","54.326599121094","-33","99","5.1078491210938","0","112","49.21875","-112","12484"
"video0004_frame0006_R128x128.png","13298","94","43.031860351562","-42","94","3.4896240234375","0","94","39.542236328125","-98","4","14","","89","43.53173828125","-48","102","3.237060546875","0","89","40.294677734375","-112","13241"
"video0004_frame0007_R128x128.png","13577","106","52.578247070312","-40","109","4.8569946289062","0","106","47.721252441406","-120","4","15","","105","55.265441894531","-46","136","4.4830322265625","0","105","50.782409667969","-155","13642"
"video0004_frame0008_R128x128.png","13768","99","50.404724121094","-35","119","3.1952514648438","0","99","47.20947265625","-138","4","16","","101","50.209716796875","-51","118","2.9657592773438","0","101","47.243957519531","-139","13384"
"video0005_frame0001_R128x128.png","0","24","-1.646240234375","-108","113","13.308349609375","0","24","-14.95458984375","-144","5","1","","24","-1.646240234375","-108","113","13.308349609375","0","24","-14.95458984375","-144","0"
"video0005_frame0002_R128x128.png","4","29","-10.635437011719","-29","116","16.588439941406","0","29","-27.223876953125","-134","5","2","","29","-10.635437011719","-29","116","16.588439941406","0","29","-27.223876953125","-134","4"
"video0005_frame0003_R128x128.png","84","42","-1.966796875","-33","111","20.601135253906","0","42","-22.567932128906","-125","5","3","","42","-1.966796875","-33","111","20.601135253906","0","42","-22.567932128906","-125","84"
"video0005_frame0004_R128x128.png","324","61","-8.2560424804688","-36","117","16.431091308594","0","61","-24.687133789062","-130","5","4","","61","-8.2560424804688","-36","117","16.431091308594","0","61","-24.687133789062","-130","324"
"video0005_frame0005_R128x128.png","1049","79","5.0355224609375","-31","106","18.579284667969","0","79","-13.543762207031","-123","5","5","","68","1.697509765625","-28","109","16.7783203125","0","68","-15.080810546875","-127","1013"
"video0005_frame0006_R128x128.png","3499","72","11.007446289062","-29","101","16.541381835938","0","72","-5.533935546875","-119","5","6","","75","6.0045776367188","-33","105","16.198486328125","0","75","-10.193908691406","-123","3199"
"video0005_frame0007_R128x128.png","5603","68","18.789672851562","-28","115","13.347290039062","0","68","5.4423828125","-128","5","7","","73","15.805541992188","-39","109","12.901733398438","0","73","2.90380859375","-127","5297"
"video0005_frame0008_R128x128.png","8676","67","24.995483398438","-21","111","8.8779907226562","0","67","16.117492675781","-126","5","8","","78","24.765991210938","-23","110","9.5145874023438","0","78","15.251403808594","-133","9005"
"video0006_frame0001_R128x128.png","11062","77","32.618286132812","-29","91","5.0740966796875","0","77","27.544189453125","-116","6","9","","77","32.618286132812","-29","91","5.0740966796875","0","77","27.544189453125","-116","11062"
"video0006_frame0002_R128x128.png","12418","84","44.060485839844","-21","96","6.9403686523438","0","84","37.1201171875","-113","6","10","","84","44.060485839844","-21","96","6.9403686523438","0","84","37.1201171875","-113","12418"
"video0006_frame0003_R128x128.png","14450","102","54.7548828125","-33","88","2.31884765625","0","102","52.43603515625","-94","6","11","","102","54.7548828125","-33","88","2.31884765625","0","102","52.43603515625","-94","14450"
"video0006_frame0004_R128x128.png","14035","93","54.156860351562","-32","84","1.7393188476562","0","93","52.417541503906","-96","6","12","","93","54.156860351562","-32","84","1.7393188476562","0","93","52.417541503906","-96","14035"
"video0006_frame0005_R128x128.png","14007","92","46.850463867188","-23","107","4.044921875","0","92","42.805541992188","-125","6","13","","112","59.304260253906","-28","105","3.2775268554688","0","112","56.026733398438","-124","14069"
"video0006_frame0006_R128x128.png","14086","76","41.075317382812","-26","112","3.2943115234375","0","76","37.781005859375","-112","6","14","","102","49.929077148438","-25","104","3.000732421875","0","102","46.928344726562","-113","14144"
"video0006_frame0007_R128x128.png","13777","110","57.016052246094","-24","122","4.4628295898438","0","110","52.55322265625","-122","6","15","","108","57.099426269531","-44","130","3.3240966796875","0","108","53.775329589844","-164","14487"
"video0006_frame0008_R128x128.png","12882","80","37.5888671875","-22","99","3.6909790039062","0","80","33.897888183594","-107","6","16","","82","44.133850097656","-39","112","2.426025390625","0","82","41.707824707031","-135","14074"
