"name","area pred","max exg pred","mean exg pred","min exg pred","max exr pred","mean exr pred","min exr pred","max exgr pred","mean exgr pred","min exgr pred","Gen ","Frame","","max exg gt","mean exg gt","min exg gt","max exr gt","mean exr gt","min exr gt","max exgr gt","mean exgr gt","min exgr gt","area gt"
"video0026_frame0007_R128x128.png","10748","101","36.053894042969","-32","122","10.287841796875","0","101","25.766052246094","-128","26","15","","113","35.58642578125","-49","133","7.6421508789062","0","113","27.944274902344","-140","10762"
"video0026_frame0008_R128x128.png","12716","92","41.275146484375","-40","100","6.1072998046875","0","92","35.167846679688","-130","26","16","","103","47.368041992188","-34","110","4.465576171875","0","103","42.902465820312","-131","12932"
"video0027_frame0001_R128x128.png","0","24","-4.7673950195312","-113","109","15.278503417969","0","18","-20.0458984375","-147","27","1","","24","-4.7673950195312","-113","109","15.278503417969","0","18","-20.0458984375","-147","0"
"video0027_frame0002_R128x128.png","0","25","-12.962097167969","-98","113","16.761535644531","0","12","-29.7236328125","-129","27","2","","25","-12.962097167969","-98","113","16.761535644531","0","12","-29.7236328125","-129","0"
"video0027_frame0003_R128x128.png","34","44","-2.7828979492188","-62","108","21.353393554688","0","44","-24.136291503906","-123","27","3","","44","-2.7828979492188","-62","108","21.353393554688","0","44","-24.136291503906","-123","34"
"video0027_frame0004_R128x128.png","282","63","-9.2743530273438","-59","109","17.881896972656","0","63","-27.15625","-141","27","4","","63","-9.2743530273438","-59","109","17.881896972656","0","63","-27.15625","-141","282"
"video0027_frame0005_R128x128.png","943","65","5.24072265625","-21","109","19.859313964844","0","65","-14.618591308594","-123","27","5","","68","0.77886962890625","-102","115","19.836853027344","0","68","-19.057983398438","-140","707"
"video0027_frame0006_R128x128.png","2627","67","8.1912841796875","-31","108","15.93603515625","0","67","-7.7447509765625","-122","27","6","","65","1.4745483398438","-86","108","16.165954589844","0","65","-14.69140625","-122","2003"
"video0027_frame0007_R128x128.png","4397","67","13.465026855469","-24","110","13.908508300781","0","67","-0.4434814453125","-131","27","7","","75","10.120788574219","-73","109","13.912414550781","0","75","-3.7916259765625","-125","3953"
"video0027_frame0008_R128x128.png","7709","69","23.3115234375","-21","110","10.348693847656","0","69","12.962829589844","-123","27","8","","71","18.948608398438","-64","110","10.155578613281","0","71","8.7930297851562","-115","6747"
"video0028_frame0001_R128x128.png","6147","67","14.928039550781","-37","112","10.113037109375","0","67","4.8150024414062","-125","28","9","","67","14.928039550781","-37","112","10.113037109375","0","67","4.8150024414062","-125","6147"
"video0028_frame0002_R128x128.png","6177","72","16.739379882812","-33","110","9.9513549804688","0","72","6.7880249023438","-124","28","10","","72","16.739379882812","-33","110","9.9513549804688","0","72","6.7880249023438","-124","6177"
"video0028_frame0003_R128x128.png","8788","76","25.282165527344","-38","100","7.4800415039062","0","76","17.802124023438","-108","28","11","","76","25.282165527344","-38","100","7.4800415039062","0","76","17.802124023438","-108","8788"
"video0028_frame0004_R128x128.png","8439","82","23.385864257812","-31","105","7.5872802734375","0","82","15.798583984375","-130","28","12","","82","23.385864257812","-31","105","7.5872802734375","0","82","15.798583984375","-130","8439"
"video0028_frame0005_R128x128.png","8955","98","28.197875976562","-41","115","7.92919921875","0","98","20.268676757812","-146","28","13","","77","21.922241210938","-32","109","7.4788208007812","0","77","14.443420410156","-136","8170"
"video0028_frame0006_R128x128.png","9540","74","28.770385742188","-24","111","6.3991088867188","0","74","22.371276855469","-108","28","14","","78","28.183410644531","-26","106","6.8392944335938","0","78","21.344116210938","-112","9273"
"video0028_frame0007_R128x128.png","12624","90","40.91943359375","-24","94","5.8885498046875","0","90","35.030883789062","-109","28","15","","94","41.193542480469","-32","98","4.7171020507812","0","94","36.476440429688","-106","12772"
"video0028_frame0008_R128x128.png","13465","84","37.312805175781","-30","106","3.6541748046875","0","84","33.658630371094","-118","28","16","","83","40.841796875","-34","104","3.3118286132812","0","83","37.529968261719","-105","13882"
"video0029_frame0001_R128x128.png","0","21","-2.5977172851562","-51","101","15.031982421875","0","15","-17.629699707031","-121","29","1","","21","-2.5977172851562","-51","101","15.031982421875","0","15","-17.629699707031","-121","0"
"video0029_frame0002_R128x128.png","0","20","-10.909057617188","-37","111","16.937561035156","0","17","-27.846618652344","-110","29","2","","20","-10.909057617188","-37","111","16.937561035156","0","17","-27.846618652344","-110","0"
"video0029_frame0003_R128x128.png","46","47","-2.1541137695312","-33","110","20.365600585938","0","47","-22.519714355469","-119","29","3","","47","-2.1541137695312","-33","110","20.365600585938","0","47","-22.519714355469","-119","46"
"video0029_frame0004_R128x128.png","386","77","-3.9085083007812","-38","113","17.39501953125","0","77","-21.303527832031","-128","29","4","","77","-3.9085083007812","-38","113","17.39501953125","0","77","-21.303527832031","-128","386"
"video0029_frame0005_R128x128.png","977","78","6.8267211914062","-26","112","19.257507324219","0","78","-12.430786132812","-126","29","5","","81","1.4472045898438","-32","105","18.238464355469","0","81","-16.791259765625","-125","789"
"video0029_frame0006_R128x128.png","2666","76","10.680541992188","-31","108","16.3740234375","0","76","-5.6934814453125","-118","29","6","","72","4.483642578125","-37","111","16.409973144531","0","72","-11.926330566406","-129","2099"
"video0029_frame0007_R128x128.png","4504","71","13.486999511719","-27","106","14.285461425781","0","71","-0.7984619140625","-119","29","7","","78","10.273315429688","-31","120","13.984436035156","0","78","-3.7111206054688","-151","3561"
"video0029_frame0008_R128x128.png","7455","84","22.449523925781","-27","113","11.599365234375","0","84","10.850158691406","-125","29","8","","75","17.340148925781","-28","108","11.975708007812","0","75","5.3644409179688","-118","6181"
"video0030_frame0001_R128x128.png","7705","77","21.090087890625","-31","97","8.7423095703125","0","77","12.347778320312","-120","30","9","","77","21.090087890625","-31","97","8.7423095703125","0","77","12.347778320312","-120","7705"
"video0030_frame0002_R128x128.png","9011","85","26.770141601562","-22","110","7.8590087890625","0","85","18.9111328125","-119","30","10","","85","26.770141601562","-22","110","7.8590087890625","0","85","18.9111328125","-119","9011"
"video0030_frame0003_R128x128.png","8207","70","22.485961914062","-41","106","9.3948974609375","0","70","13.091064453125","-112","30","11","","70","22.485961914062","-41","106","9.3948974609375","0","70","13.091064453125","-112","8207"
"video0030_frame0004_R128x128.png","9359","74","26.890625","-23","109","8.818359375","0","74","18.072265625","-113","30","12","","74","26.890625","-23","109","8.818359375","0","74","18.072265625","-113","9359"
"video0030_frame0005_R128x128.png","6783","75","20.041687011719","-29","100","9.8389282226562","0","75","10.202758789062","-111","30","13","","81","19.844970703125","-25","108","10.421752929688","0","81","9.4232177734375","-112","7249"
"video0030_frame0006_R128x128.png","5366","68","17.352783203125","-46","106","9.9279174804688","0","68","7.4248657226562","-114","30","14","","66","14.845397949219","-32","105","9.0702514648438","0","66","5.775146484375","-108","6010"
"video0030_frame0007_R128x128.png","10990","74","33.456604003906","-25","109","6.4656982421875","0","74","26.990905761719","-119","30","15","","93","35.677978515625","-21","103","4.8718872070312","0","93","30.806091308594","-114","11958"
"video0030_frame0008_R128x128.png","13632","90","45.076049804688","-26","112","2.9154052734375","0","90","42.16064453125","-132","30","16","","98","48.598754882812","-23","105","1.2822265625","0","98","47.316528320312","-108","14181"
